week,date,day,std,subject1,competency1,playlist_link1,worksheet_link1,subject2,competency2,playlist_link2,worksheet_link2
5,2021-07-21,Wednesday ,IX,Holiday,,,,,,,
5,2021-07-22,Thursday ,IX,English,The Sound of Music-3,"https://bit.ly/3r8H8Rx
",https://bit.ly/3ep1Qr4,,,,
5,2021-07-23,Friday ,IX,English,The Sound of Music-4,https://bit.ly/3hYPaZ3,https://bit.ly/3iCYrGy,,,,
6,2021-07-26,Monday ,IX,English,The Sound of Music-5,https://bit.ly/2UIpbNK,https://bit.ly/3BCUhqL,,,,
6,2021-07-27,Tuesday ,IX,सामाजिक विज्ञान,भारत-आकार और स्थिति- 6,https://bit.ly/3knfWgP,https://bit.ly/3x3kFGU,,,,
6,2021-07-28,Wednesday ,IX,विज्ञान ,क्या हमारे आस - पास के पदार्थ शुद्ध हैं -3,https://bit.ly/3hzFeGx,https://bit.ly/2VdqV1t,,,,
6,2021-07-29,Thursday ,IX,विज्ञान ,क्या हमारे आस - पास के पदार्थ शुद्ध हैं -4,https://bit.ly/3ATup9M,https://bit.ly/3x5IDRM,,,,
6,2021-07-30,Friday ,IX,विज्ञान ,क्या हमारे आस - पास के पदार्थ शुद्ध हैं -5,https://bit.ly/3hx4BIT,https://bit.ly/3y634iT,,,,
7,2021-08-02,Monday ,IX,गणित,"वास्तविक संख्याओं के लिए घातांक नियम,प्रश्नावली 1.6",https://bit.ly/3yOWZHD,https://bit.ly/37274VI,संस्कृत,Ch 2 स्वर्णकाकः part 1,https://bit.ly/3x4zokU,https://bit.ly/3finvlz
7,2021-08-03,Tuesday ,IX,गणित,"Ch 1 वास्तविक संख्याओं के लिए घातांक नियम,प्रश्नावली 1.6

",https://bit.ly/2TTrmy1,https://bit.ly/3ygFEaL,,,,
7,2021-08-04,Wednesday ,IX,गणित,"Ch2: बहुपद, part 1, परिचय",https://bit.ly/3zCYlp8,https://bit.ly/3yjsJ7Q,उर्दू,"हिन्दू मुसलमान, part 2",https://bit.ly/3x6WJCq,https://bit.ly/3j7DXGm
7,2021-08-05,Thursday ,IX,सामाजिक विज्ञान,"Ch 2 भारत का भौतिक स्वरूप, part 1 हिमालय पर्वत शृंखला",https://bit.ly/3x0ofBz,https://bit.ly/3rYbzup,,,,
7,2021-08-06,Friday ,IX,सामाजिक विज्ञान,"Ch 2 भारत का भौतिक स्वरूप, part 2, उत्तरी मैदान",https://bit.ly/3eXINol,https://bit.ly/3zTfQlt,,,,
8,2021-08-09,Monday ,IX,,,,,,,,
8,2021-08-10,Tuesday ,IX,गणित,"Ch2: बहुपद, part 2, 3, 4",https://bit.ly/3CjadPi,https://bit.ly/3rZTcVW,,,,
8,2021-08-11,Wednesday ,IX,गणित,"Ch2: बहुपद, part 5, 6",https://bit.ly/2WWA7Z9,https://bit.ly/3xr7pw8,सिंधी,गुलनि ऐं परवीअड़नि जो दर्द | भांगो पहरियो part 1,https://bit.ly/3jliFFk,https://bit.ly/3fIOh6M
8,2021-08-12,Thursday ,IX,सामाजिक विज्ञान,"Ch 2 भारत का भौतिक स्वरूप, part 3",https://bit.ly/2VygPZd,https://bit.ly/3lxwqn0,,,,
8,2021-08-13,Friday ,IX,सामाजिक विज्ञान,"Ch 2 भारत का भौतिक स्वरूप, part 4 and 5",https://bit.ly/3Cih5wA,https://bit.ly/3yt5uIx,,,,
9,2021-08-16,Monday ,IX,English,"The Sound of Music (part6,7,8,9)",https://bit.ly/2VHLVO7,https://bit.ly/37IWWSd,संस्कृत,Ch 2 स्वर्णकाकः part 2 and 3,https://bit.ly/3xByVa6,https://bit.ly/2VXgr6L
9,2021-08-17,Tuesday ,IX,सामाजिक विज्ञान,"Ch 2 भारत का भौतिक स्वरूप, part 6, 7, 8",https://bit.ly/3saIRqc,https://bit.ly/3jUm127,,,,
9,2021-08-18,Wednesday ,IX,सामाजिक विज्ञान Book - (अर्थशास्त्र),पालमपुर गाँव की कहानी (part 2 and 3),https://bit.ly/3jSLKbx,https://bit.ly/2VOSxuQ,संस्कृत,Ch 2 स्वर्णकाकः part 4,https://bit.ly/3iulODw,https://bit.ly/3jSOYf3
9,2021-08-19,Thursday ,IX,,,,,,,,
9,2021-08-20,Friday ,IX,सामाजिक विज्ञान Book - (अर्थशास्त्र),"पालमपुर गाँव की कहानी (part 4,5,6)",https://bit.ly/3fGe3sj,https://bit.ly/3g6YZEb,,,,
10,2021-08-23,Monday ,IX,,,,,,,,
10,2021-08-24,Tuesday ,IX,सामाजिक विज्ञान Book - (अर्थशास्त्र),"पालमपुर गाँव की कहानी (part 7,8,9)",https://bit.ly/37rjbvM,https://bit.ly/3j5KTVq,उर्दू,जान पहचान | बहादुर शाह का हाथी part 1,https://bit.ly/3g9DrXx,https://bit.ly/2W7SzOA
10,2021-08-25,Wednesday ,IX,हिन्दी,प्रेमचंद | दो बेलो की कथा | भाग - 1,https://bit.ly/3s3kESn,https://bit.ly/3kcimgh,उर्दू,जान पहचान | बहादुर शाह का हाथी part 2,https://bit.ly/3xSl1jY,https://bit.ly/3sF88Zz
10,2021-08-26,Thursday ,IX,हिन्दी,प्रेमचंद | दो बेलो की कथा | भाग - 2,https://bit.ly/3ixcWNx,https://bit.ly/2UEgmF1,,,,
10,2021-08-27,Friday ,IX,हिन्दी,"प्रेमचंद | दो बेलो की कथा | भाग 3, 4",https://bit.ly/3jzAKj3,https://bit.ly/3kiX0hz,,,,
11,2021-08-30,Monday ,IX,,,,,,,,
11,2021-08-31,Tuesday,IX,गणित,Ch 3: निर्देशांक ज्यामिति part 1 and 2,https://bit.ly/37tx9gL,https://bit.ly/3moxdqU,,,,
11,2021-09-01,Wednesday,IX,सामाजिक विज्ञान Book - (अर्थशास्त्र),Ch 2संसाधन के रूप में लोग (part 1 and 2),https://bit.ly/3kmKBc7,https://bit.ly/2UT8OhL,संस्कृत,गोदोहनम् (part 1),https://bit.ly/2WfhgrU,https://bit.ly/3Bn87Nj
11,2021-09-02,Thursday,IX,English ,"The Little Girl (part 1,2,3)",https://bit.ly/3kqgIbg,https://bit.ly/3joCj4y,,,,
11,2021-09-03,Friday,IX,English ,"The Little Girl (part 4,5,6)",https://bit.ly/3DcefJM,https://bit.ly/38h0aN9,,,,
12,2021-09-06,Monday ,IX,गणित,"Ch 3: निर्देशांक ज्यामिति part 3,4,5",https://bit.ly/2V7JDrU,https://bit.ly/38Omhul,संस्कृत,गोदोहनम् (part 2),https://bit.ly/2YgbE1F,https://bit.ly/3h4nZfW
12,2021-09-07,Tuesday,IX,हिन्दी,कबीर,https://bit.ly/3gPJ3GC,https://bit.ly/38H61eH,,,,
12,2021-09-08,Wednesday,IX,सामाजिक विज्ञान Book - (अर्थशास्त्र),Ch 2संसाधन के रूप में लोग (part 3),https://bit.ly/3gQ4qId,https://bit.ly/3BO0Zd3,संस्कृत,गोदोहनम् (part 3),https://bit.ly/3t1kFqF,https://bit.ly/3n1xBvG
12,2021-09-09,Thursday,IX,सामाजिक विज्ञान Book - (अर्थशास्त्र),Ch 2संसाधन के रूप में लोग (part 4),https://bit.ly/3yDfLkB,https://bit.ly/2WUWZZ7,,,,
12,2021-09-10,Friday,IX,हिन्दी,बच्चे काम पर जा रहे है | part 1 and 2,https://bit.ly/3yvBJGh,https://bit.ly/3tiEPg4,,,,
13,2021-09-13,Monday ,IX,हिन्दी,बच्चे काम पर जा रहे है | part 1 and 2,https://bit.ly/3yvBJGh,https://bit.ly/38RP5Cp,संस्कृत व्याकरणम्,वर्णविचारः part 1,https://bit.ly/3BKbQVl,https://bit.ly/3zVohgn
13,2021-09-14,Tuesday,IX,सामाजिक विज्ञान,"Ch 1: लोकतंत्र क्या? लोकतंत्र क्यों ? (part1,2,3)",https://bit.ly/3saJKPj,https://bit.ly/3zYpK5K,,,,
13,2021-09-15,Wednesday,IX,सामाजिक विज्ञान,"Ch 1: लोकतंत्र क्या? लोकतंत्र क्यों ? (part4,5)",https://bit.ly/3m1ulQn,https://bit.ly/3E4REzA,संस्कृत व्याकरणम्,वर्णविचारः part 2,https://bit.ly/38MfkKE,https://bit.ly/3jS1OeD
13,2021-09-16,Thursday,IX,,,,,,,,
13,2021-09-17,Friday,IX,हिन्दी,गद्य खंड | राहुल सांकृत्यायन part 1,https://bit.ly/3A2Vcj2,https://bit.ly/3tsXnde,,,,
14,2021-09-20,Monday ,IX,हिन्दी,गद्य खंड | राहुल सांकृत्यायन part 2 and 3,https://bit.ly/3ncZiSe,https://bit.ly/3DYcxMH,संस्कृत व्याकरणम्,प्रश्न: निर्माणम् part 1,https://bit.ly/3hbmZXs,https://bit.ly/39cwJfp
14,2021-09-21,Tuesday,IX,English ,"The Adventures of Toto (part 1,2)",https://bit.ly/3yPmhoJ,https://bit.ly/3zjc6ZO,,,,
14,2021-09-22,Wednesday,IX,English ,"The Adventures of Toto (part 3,4,5)",https://bit.ly/3kZWd5j,https://bit.ly/3tSpu67,संस्कृत व्याकरणम्,प्रश्न: निर्माणम् part 2,https://bit.ly/3yPmBUt,https://bit.ly/3tNF2I8
14,2021-09-23,Thursday,IX,अंग्रेजी (Poem),"Wind (part1,2,3)",https://bit.ly/3l3CQs0,https://bit.ly/2W0agiY,,,,
14,2021-09-24,Friday,IX,सामाजिक विज्ञान,"Ch 2: लोकतान्त्रिक राजनीति - 1 | संविधान निर्माण  part 1,2,3",https://bit.ly/3BNxWpX,https://bit.ly/3lPEH4n,,,,
15,2021-09-27,Monday ,IX,सामाजिक विज्ञान,"Ch 2: लोकतान्त्रिक राजनीति - 1 | संविधान निर्माण  part 4,5,6",https://bit.ly/3h8gjt9,https://bit.ly/2XZ4tuN,उर्दू,नादान दोस्त part 1 and 2,https://bit.ly/3tlxMmv,https://bit.ly/39AZxhT
15,2021-09-28,Tuesday,IX,सामाजिक विज्ञान,"Ch 2: लोकतान्त्रिक राजनीति - 1 | संविधान निर्माण  part 7,8,9",https://bit.ly/2VpiBfM,https://bit.ly/3AFUkBk,,,,
15,2021-09-29,Wednesday,IX,विज्ञान ,Ch 3 परमाणु एवं अणु part 1,https://bit.ly/38LyBM5,,उर्दू,नादान दोस्त part 3,https://bit.ly/3tt5kzq,https://bit.ly/3i5fyl4
15,2021-09-30,Thursday,IX,विज्ञान ,Ch 3 परमाणु एवं अणु part 2 and 3,https://bit.ly/3h8vmmx,https://bit.ly/3AVLJuv,,,,
15,2021-10-01,Friday,IX,सामाजिक विज्ञान,Ch 3 अपवाह part 1 and 2,https://bit.ly/3jNVsgc,https://bit.ly/39xxMH5,,,,
16,2021-10-04,Monday ,IX,सामाजिक विज्ञान,Ch 3 अपवाह part 3,https://bit.ly/3zMi7z8,https://bit.ly/2Y9Je9q,संस्कृत व्याकरणम्,संधि: part 1,https://bit.ly/2We2pyb,https://bit.ly/3mn1NPQ
16,2021-10-05,Tuesday,IX,सामाजिक विज्ञान,Ch 3 अपवाह part 4,https://bit.ly/3nYsgps,https://bit.ly/3iohepV,,,,
16,2021-10-06,Wednesday,IX,सामाजिक विज्ञान,Ch 3 अपवाह part 5,https://bit.ly/3u9FRex,https://bit.ly/2WyUOKK,संस्कृत व्याकरणम्,संधि: part 2,https://bit.ly/3kGgaiK,https://bit.ly/2Yd4FGu
16,2021-10-07,Thursday,IX,,,,,,,,
16,2021-10-08,Friday,IX,सामाजिक विज्ञान,Ch 3 अपवाह part 6 and 7,https://bit.ly/3lT6vEW,https://bit.ly/3mjn2Sz,,,,
17,2021-10-11,Monday ,IX,गणित,"दो चर वाले रैखिक समीकरण (part1,2,3,4,5)",https://bit.ly/39A9Lze,https://bit.ly/3lyJR5T,उर्दू क़वायद,Ch 1: इस्म और ज़मीर,https://bit.ly/3DcJjZk,https://bit.ly/2YycyH1
17,2021-10-12,Tuesday,IX,गणित,"दो चर वाले रैखिक समीकरण (part6,7,8)",https://bit.ly/3lSbK7L,https://bit.ly/3FtTNFw,,,,
17,2021-10-13,Wednesday,IX,गणित,"दो चर वाले रैखिक समीकरण (part6,7,8)",https://bit.ly/3lSbK7L,https://bit.ly/3FtTNFw,,,,
17,2021-10-14,Thursday,IX,English,A Truly Beautiful Mind (part 1 and 2),https://bit.ly/3ucrfuT,https://bit.ly/2X3oIqY,,,,
17,2021-10-15,Friday,IX,English,A Truly Beautiful Mind (part 1 and 2),https://bit.ly/3ucrfuT,https://bit.ly/2X3oIqY,,,,
1,2021-06-21,Monday ,X,English,The Thief's Story,https://bit.ly/3mudx1R,,,,,
1,2021-06-22,Tuesday ,X,English,1. The Thief's Story,https://bit.ly/2Vo4Om6,,गणित,बहुपद,https://bit.ly/3lfQjwB,
1,2021-06-23,Wednesday ,X,गणित,बहुपद,https://bit.ly/3tv0ccX,https://bit.ly/3xGN6eG,,,,
1,2021-06-24,Thursday ,X,English (Grammar),Active Passive Voice,https://bit.ly/3pf5bM8,,English (Grammar),Active Passive Voice,https://bit.ly/3pmmMlc,
1,2021-06-25,Friday ,X,English (Grammar),Active Passive Voice,https://bit.ly/3b5Dm3R,,,,,
2,2021-06-28,Monday ,X,संस्कृत,शुचिपर्यावरणम् Part 1,https://bit.ly/3wrf2mv,https://bit.ly/3zSx7vV,,,,
2,2021-06-29,Tuesday ,X,संस्कृत,शुचिपर्यावरणम् Part 2,https://bit.ly/3iHwYFj,https://bit.ly/3wVJ3uO,,,,
2,2021-06-30,Wednesday ,X,विज्ञान,रासायनिक अभिक्रियाएँ एवं समीकरण,https://bit.ly/3cIMOvF,https://bit.ly/35URyL2,,,,
2,2021-07-01,Thursday ,X,विज्ञान,रासायनिक अभिक्रियाएँ एवं समीकरण,https://bit.ly/3cHPTfv,https://bit.ly/3A4paUe,,,,
2,2021-07-02,Friday ,X,विज्ञान,रासायनिक अभिक्रियाएँ एवं समीकरण,https://bit.ly/3wre7Cp,https://bit.ly/3AblQHl,,,,
3,2021-07-05,Monday ,X,संस्कृत,प्रकृतिरेव शरणम्,https://bit.ly/3x2rHfP,https://bit.ly/3jAK2g9,,,,
3,2021-07-06,Tuesday ,X,संस्कृत,कठिनं संसरणम्,https://bit.ly/3Ah8JV5,https://bit.ly/3he22LY,,,,
3,2021-07-07,Wednesday ,X,विज्ञान,रासायनिक अभिक्रियाएँ एवं समीकरण,https://bit.ly/3dll3cO,https://bit.ly/3hbG1gu,,,,
3,2021-07-08,Thursday ,X,विज्ञान,रासायनिक अभिक्रियाएँ एवं समीकरण,https://bit.ly/3xW9PmW,https://bit.ly/3w6VRxm,,,,
3,2021-07-09,Friday ,X,उर्दू नज़्म,चंद अहम असनाफ ए सुख़न,https://bit.ly/3do5i50,https://bit.ly/3ho2VAi,,,,
4,2021-07-12,Monday ,X,संस्कृत,बहुशुद्धि करणम्,https://bit.ly/3hfaPMj,https://bit.ly/3hrcRcg,,,,
4,2021-07-13,Tuesday ,X,संस्कृत,मे सञ्चरणम्,https://bit.ly/3Abnbhk,https://bit.ly/367tAft,,,,
4,2021-07-14,Wednesday ,X,English,Bholi,https://bit.ly/3A4mWo2,https://bit.ly/2UHoZON,,,,
4,2021-07-15,Thursday ,X,English,Bholi,https://bit.ly/3wccyHT,https://bit.ly/3wFpZAk,,,,
4,2021-07-16,Friday ,X,सिन्धी (नज़्मु),भांगो पहिरियो-1,https://bit.ly/3yg1RFF,https://bit.ly/3wg2rl4,,,,
5,2021-07-19,Monday ,X,English,Bholi Part 3,https://bit.ly/3AWfw6T,https://bit.ly/3z7QUWW,,,,
5,2021-07-20,Tuesday ,X,English,Bholi Part 4,https://bit.ly/3hEPcXn,https://bit.ly/2UpDeb9,,,,
5,2021-07-21,Wednesday ,X,Holiday,,,,,,,
5,2021-07-22,Thursday ,X,English,Bholi Part 5,https://bit.ly/3wEhkOd,https://bit.ly/3zewTy7,,,,
5,2021-07-23,Friday ,X,गणित,बहुपद: प्रश्नावाली 3.1,https://bit.ly/3kbjiDs,https://bit.ly/3kJQDp6,,,,
6,2021-07-26,Monday ,X,गणित,बहुपद: प्रश्नावाली 3.1 part 4,https://bit.ly/36vGIeC,https://bit.ly/3y92alO,,,,
6,2021-07-27,Tuesday ,X,गणित,"बहुपद: द्विघात समीकरण, part 5",https://bit.ly/36tvgQL,https://bit.ly/3y64wll,,,,
6,2021-07-28,Wednesday ,X,गणित,"बहुपद: प्रश्नावाली 3.3, part 6",https://bit.ly/3xCpg3U,https://bit.ly/3eVDaa1,,,,
6,2021-07-29,Thursday ,X,गणित,Ch1 वास्तणवक संख्याओं ,https://bit.ly/2V0R83D,https://bit.ly/2UVZlGo,,,,
6,2021-07-30,Friday ,X,English (Grammar),Adjective/Relative Clauses,https://bit.ly/3zaRfIq ,https://bit.ly/36XeJEO,,,,
7,2021-08-02,Monday ,X,English,Bholi Part 6,https://bit.ly/3wSJSUm,https://bit.ly/3BDfNM6,उर्दू नज़्म,Ch 1 Hamd,,https://bit.ly/37bGeun
7,2021-08-03,Tuesday ,X,विज्ञान,Ch 2 दैनिक जीवन में रसायन: अम्ल क्षार एवं लवण: part 1,https://bit.ly/3xbrgzm,https://bit.ly/3rLtyUq,,,,
7,2021-08-04,Wednesday ,X,English,"Ch 5 Footprints Without Feet, PART 1",https://bit.ly/2UN9fdm,https://bit.ly/3C2zygt,संस्कृत,अध्यायः -प्रथमः ऩाठः (शच ु िऩयाािरणम)्,https://bit.ly/3rAgtgF,https://bit.ly/3igrO2E
7,2021-08-05,Thursday ,X,गणित,Ch1 वास्तणवक संख्याओं (part 3 & 4),https://bit.ly/3ijdsym,https://bit.ly/37gp52E,,,,
7,2021-08-06,Friday ,X,गणित,Ch1 वास्तणवक संख्याओं (part 5 & 6),https://bit.ly/3yePZE2,https://bit.ly/37dSESx,,,,
8,2021-08-09,Monday ,X,,,,,,,,
8,2021-08-10,Tuesday ,X,गणित,"Ch1 वास्तणवक संख्याओं (part 7,8,9)",https://bit.ly/3jqmaKs,https://bit.ly/37uN52a,,,,
8,2021-08-11,Wednesday ,X,विज्ञान,Ch 2 अम्ल क्षार एवं लवण part 2 and 3,https://bit.ly/3yr6ltd,https://bit.ly/3iutdma,संस्कृत,संस्कृत | शुचिपर्यावरणम् part 8,https://bit.ly/3zZsCPo,https://bit.ly/3ytJWvx
